analyst,player,position,team,overall_rank,position_rank,tier,source_url,pulled_date
Jamey Eisenberg,Patrick Mahomes,QB,KC,,18,4,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Malik Willis,QB,MIA,,19,5,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Tyler Shough,QB,NO,,20,5,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Baker Mayfield,QB,TB,,21,5,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Daniel Jones,QB,NYG,,22,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,C.J. Stroud,QB,HOU,,23,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Jacoby Brissett,QB,NE,,24,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Cam Ward,QB,CAR,,25,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Sam Darnold,QB,MIN,,26,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Aaron Rodgers,QB,NYJ,,27,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Geno Smith,QB,SEA,,28,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Bryce Young,QB,NO,,29,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Tua Tagovailoa,QB,MIA,,30,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Michael Penix Jr.,QB,ATL,,31,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Fernando Mendoza,QB,SF,,32,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Kirk Cousins,QB,ATL,,33,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Deshaun Watson,QB,CLE,,34,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Shedeur Sanders,QB,DEN,,35,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenbergs-fantasy-football-quarterback-tiers-3-0-the-definitive-plan-on-how-to-draft-qbs-in-2026/,2026-09-05
Jamey Eisenberg,Brock Bowers,TE,LV,,1,1,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Trey McBride,TE,ARI,,2,1,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Colston Loveland,TE,DET,,3,2,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Tyler Warren,TE,NYG,,4,2,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Sam LaPorta,TE,DET,,5,3,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Tucker Kraft,TE,GB,,6,3,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Kyle Pitts,TE,ATL,,7,3,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Isaiah Likely,TE,NYG,,8,3,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,George Kittle,TE,SF,,9,3,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Harold Fannin Jr.,TE,CLE,,10,3,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Travis Kelce,TE,KC,,11,4,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Dallas Goedert,TE,PHI,,12,4,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Mark Andrews,TE,BAL,,13,5,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Dalton Kincaid,TE,BUF,,14,5,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Dalton Schultz,TE,HOU,,15,5,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Juwan Johnson,TE,NO,,16,5,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Terrance Ferguson,TE,LAR,,17,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Jake Ferguson,TE,DAL,,18,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Brenton Strange,TE,JAC,,19,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Greg Dulcich,TE,MIA,,20,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Darren Waller,TE,CAR,,21,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Chigoziem Okonkwo,TE,WAS,,22,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Gunnar Helm,TE,TEN,,23,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Kenyon Sadiq,TE,NYJ,,24,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Hunter Henry,TE,NE,,25,6,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,A.J. Barner,TE,,,26,7,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,T.J. Hockenson,TE,MIN,,27,7,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Evan Engram,TE,DEN,,28,7,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Oronde Gadsden II,TE,LAC,,29,7,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Michael Mayer,TE,LV,,30,7,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Pat Freiermuth,TE,PIT,,31,7,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jamey Eisenberg,Cade Otton,TE,TB,,32,7,https://www.cbssports.com/fantasy/football/news/jamey-eisenberg-tight-end-rankings-te-tiers-2026/,2026-09-05
Jacob Gibbs,Jahmyr Gibbs,RB,DET,1,,1,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Ja'Marr Chase,WR,CIN,2,,1,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Puka Nacua,WR,LAR,3,,1,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Bijan Robinson,RB,ATL,4,,1,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Christian McCaffrey,RB,SF,5,,1,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Amon-Ra St. Brown,WR,DET,6,,2,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jaxon Smith-Njigba,WR,SEA,7,,2,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,CeeDee Lamb,WR,DAL,8,,2,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,James Cook III,RB,BUF,9,,3,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Ashton Jeanty,RB,LV,10,,3,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jonathan Taylor,RB,IND,11,,3,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Omarion Hampton,RB,LAC,12,,3,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Chase Brown,RB,CIN,13,,3,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,A.J. Brown,WR,NE,14,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kenneth Walker III,RB,KC,15,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Derrick Henry,RB,BAL,16,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Saquon Barkley,RB,PHI,17,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Justin Jefferson,WR,MIN,18,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,George Pickens,WR,DAL,19,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Malik Nabers,WR,NYG,20,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Drake London,WR,ATL,21,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,De'Von Achane,RB,MIA,22,,4,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Brock Bowers,TE,LV,23,,5,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Nico Collins,WR,HOU,24,,5,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Emeka Egbuka,WR,TB,25,,5,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jeremiyah Love,RB,ARI,26,,5,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Zay Flowers,WR,BAL,27,,5,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,DeVonta Smith,WR,PHI,28,,5,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Chris Olave,WR,NO,29,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Ladd McConkey,WR,LAC,30,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tee Higgins,WR,CIN,31,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jaylen Waddle,WR,DEN,32,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Trey McBride,TE,ARI,33,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Colston Loveland,TE,CHI,34,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Javonte Williams,RB,DAL,35,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Cam Skattebo,RB,NYG,36,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Luther Burden III,WR,CHI,37,,6,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Rashee Rice,WR,KC,38,,7,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Mike Evans,WR,SF,39,,7,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tetairoa McMillan,WR,CAR,40,,7,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Christian Watson,WR,GB,41,,7,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Davante Adams,WR,LAR,42,,7,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Josh Jacobs,RB,GB,43,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kyren Williams,RB,LAR,44,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,D'Andre Swift,RB,CHI,45,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Josh Allen,QB,BUF,46,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Bucky Irving,RB,TB,47,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Breece Hall,RB,NYJ,48,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Bhayshul Tuten,RB,JAC,49,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Garrett Wilson,WR,NYJ,50,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Rome Odunze,WR,CHI,51,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jameson Williams,WR,DET,52,,8,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Sam LaPorta,TE,DET,53,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,TreVeyon Henderson,RB,NE,54,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Quinshon Judkins,RB,CLE,55,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,David Montgomery,RB,HOU,56,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tyler Warren,TE,IND,57,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Terry McLaurin,WR,WAS,58,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Parker Washington,WR,JAC,59,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,DJ Moore,WR,BUF,60,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tucker Kraft,TE,GB,61,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jordyn Tyson,WR,NO,62,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Travis Etienne Jr.,RB,NO,63,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Josh Downs,WR,IND,64,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jayden Reed,WR,GB,65,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Carnell Tate,WR,TEN,66,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jadarian Price,RB,SEA,67,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Harold Fannin Jr.,TE,CLE,68,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Drake Maye,QB,NE,69,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Lamar Jackson,QB,BAL,70,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Michael Pittman Jr.,WR,PIT,71,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Rhamondre Stevenson,RB,NE,72,,9,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Quentin Johnston,WR,LAC,73,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jayden Daniels,QB,WAS,74,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Stefon Diggs,WR,WAS,75,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Makai Lemon,WR,PHI,76,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jonathon Brooks,RB,CAR,77,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Caleb Williams,QB,CHI,78,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Justin Herbert,QB,LAC,79,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jalen Hurts,QB,PHI,80,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jaylen Warren,RB,PIT,81,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Chris Godwin Jr.,WR,TB,82,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Joe Burrow,QB,CIN,83,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Trevor Lawrence,QB,JAC,84,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Marvin Harrison Jr.,WR,ARI,85,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jakobi Meyers,WR,JAC,86,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Michael Wilson,WR,ARI,87,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kyle Pitts Sr.,TE,ATL,88,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Isaiah Likely,TE,NYG,89,,10,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Rachaad White,RB,WAS,90,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kyle Monangai,RB,CHI,91,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Rico Dowdle,RB,PIT,92,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jordan Addison,WR,MIN,93,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Wan'Dale Robinson,WR,TEN,94,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Brian Thomas Jr.,WR,JAC,95,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Alec Pierce,WR,IND,96,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Tony Pollard,RB,TEN,97,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Kenny Gainwell,RB,TB,98,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Blake Corum,RB,LAR,99,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Jordan Mason,RB,MIN,100,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Aaron Jones Sr.,RB,MIN,101,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,Brock Purdy,QB,SF,102,,11,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
Jacob Gibbs,RJ Harvey,RB,DEN,103,,12,https://www.cbssports.com/fantasy/football/news/jacob-gibbs-rankings-fantasy-football-2026-half-ppr/,2026-09-05
